lon,lat
-74.00129586415086,40.72606623275286
-74.00225998214164,40.72635657205898
-73.99467565609284,40.72285362542722
-73.999684191157,40.7250837154293
-74.00240826880541,40.72661494608249
-74.00188116435672,40.72635566484567
-73.99689968358236,40.72376917133541
-74.00203275956142,40.72642834555198
-73.99976434716876,40.72531580022048
-73.99556119203554,40.72316989916685
-74.00108739439314,40.725966764445104
-73.9998571569008,40.7253531504465
-74.00003428727015,40.72525543942035
-74.00198616196568,40.72622502579367
-74.00206561206724,40.7262631935025
-74.00275954112496,40.72659477201144
-73.9995050928672,40.72499066427802
-73.99629200967858,40.723513890393804
-74.00114949479499,40.72599639512095
-73.99578693638729,40.7234862195517
-73.99429914444679,40.722864983806076
-73.99459933942286,40.72282216420452
-73.9987496919019,40.72462468845141
-73.99482739119279,40.72290876187503
-74.00121919860246,40.72602965095995
-73.99436532882959,40.72289237601029
-73.99966424841071,40.72526693126635
-74.0006769234025,40.725756375369805
-73.99584652906069,40.72332970635618
-73.99974453222916,40.7251133167068
-74.00264548615377,40.72653647055496
-74.0030005616459,40.72671695154558
-73.99606524865362,40.72360332906985
-74.00016757662719,40.725521460111324
-73.99924872142745,40.72487221900793
-74.00113795856556,40.72579912404015
-73.99529313447927,40.7230450596621
-73.99504493623004,40.722998288516145
-74.0004616529683,40.72546713224917
-73.99667735684406,40.723854817523225
-73.9983169716381,40.72441254119949
-73.99448557565113,40.722775256351035
-73.99406871755157,40.72259834531774
-73.99909428057214,40.72479561212847
-74.00041142421173,40.72562692189602
-74.00128427084007,40.72585529838165
-73.99591135029189,40.72353142425443
-73.99475400953132,40.72287816934551
-74.00033436129863,40.72558935177592
-73.9962177402227,40.723668459522266
-73.99543183389123,40.72314037254668
-73.99442948085824,40.7229250235593
-73.9999366313877,40.72539194768642
-74.00269854269462,40.72656520031227
-73.99719167299234,40.72388976706995
-74.00277702816105,40.726602028175485
-74.00282620546517,40.72662708494537
-73.99843507381047,40.72445897875396
-73.99449585289968,40.722953162699056
-74.00065110239446,40.72555979486185
-74.00256459666547,40.72668997889877
-74.00248752846808,40.726652989029844
-73.9989738808404,40.72473589287789
-73.99683670815458,40.72374328054624
-73.99423143267423,40.722836966947504
-73.99909256658941,40.724984411345105
-74.0010271407079,40.72593801641722
-73.99457614290289,40.72298720157583
-74.00195657654909,40.72639181919206
-74.00214484006737,40.72630125695885
-73.99467125880119,40.72302687936334
-73.99894727008525,40.72490293367033
-73.99681013401859,40.7236718924904
-74.00263164454563,40.72673181900939
-73.99993054513801,40.72520455551986
-73.99987721891766,40.725178400706845
-73.99368269832298,40.722623836762416
-73.99886077831205,40.72467979181496
-73.99875511876029,40.72481396486076
-73.9999634708542,40.725220703934625
-73.99959349324786,40.72503923262124
-73.99945100484787,40.72515345993349
-74.00052207853206,40.725680875087946
-74.00076524046143,40.72561562259183
-74.00275298020102,40.726780357186215
-73.99956841210866,40.72521077265233
-74.00097301743051,40.72591218812829
-73.99562620982509,40.72323984741512
-74.00215316723018,40.726486083770425
-74.00285901209669,40.72684772628104
-73.99810382819577,40.724308002731696
-74.0002711158178,40.72537393357586
-74.00051014658061,40.725490852314316
-73.99395756570522,40.722552769918394
-73.99744807996015,40.72418584131837
-73.99357821579159,40.722577747558184
-73.9938324434074,40.72250146609203
-73.99477909692222,40.723068938372016
-73.99963528090662,40.7250496507433
-74.00013173343987,40.725504071558966
-73.99432712686436,40.722697722471175
-74.00181270640735,40.72612575855384
-74.00189691968002,40.72616729409297
-73.99370353984044,40.72244148990054
-73.99597252643959,40.72356694844156
-73.99677178720512,40.72390159802381
-73.99891004165035,40.724693614919495
-73.99388136442028,40.72252152517167
-73.99374335832695,40.722457296879554
-73.9937366720833,40.72264512482146
-73.9938970066763,40.722708407779564
-73.99343643395424,40.72252043620236
-73.9938577477687,40.722687508741274
-73.99362460001213,40.722414973946165
-74.00141469918138,40.72592919722201
-73.99401244452153,40.722750248283205
-74.00175403246274,40.72609681990165
-73.99863445777731,40.72441728841855
-73.99598466513038,40.72338712601591
-74.00038579403804,40.72561442617012
-74.00294020100715,40.726883536742655
