lon,lat
-73.95453798673464,40.68651117490224
-73.95439296867416,40.6857797200136
-73.94751155678091,40.60455106592109
-73.94705837472739,40.60216200684753
-73.94882063460503,40.61147764976098
-73.9484135475806,40.6093330109073
-73.9624852650321,40.70535167391016
-73.96186811264374,40.7047866791378
-73.95590670734904,40.65136883343219
-73.9558251843973,40.65052980807881
-73.94414710248049,40.58678552416131
-73.94386629112111,40.5852983615597
-73.95025641287008,40.61908280147602
-73.94981159015698,40.6166927971836
-73.9523316676046,40.63005807621493
-73.95206901809603,40.6286457810147
-73.95704343513337,40.66196515074292
-73.95695760438208,40.6611795710874
-73.95399956639864,40.67363258662439
-73.9543164713996,40.6727534322
-73.95336353571741,40.67538563393347
-73.95368742667057,40.6745013684858
-73.95428061299627,40.64058938472006
-73.95417718045795,40.6396322996938
-73.9129331235695,40.55897914347233
-73.91299846156222,40.5584830303731
-73.95658117239427,40.69678454016987
-73.95614239334238,40.69457901857262
-73.95097754543816,40.7240973808352
-73.95164632252364,40.72348585748398
-74.10051992504964,40.57798410374041
-74.09847448316516,40.5769061908302
-73.95713104555094,40.71838770576608
-73.95772544059622,40.7178343008718
-73.95601055746974,40.652314272409455
-73.95590670734904,40.6513688334321
-73.9526778248788,40.677026983454084
-73.95307012816906,40.6762519268784
-73.94577449198366,40.5953976288517
-73.94537361635106,40.5932792738966
-73.96365299743344,40.71077885967989
-73.96383936454109,40.71047771801741
-74.10833347307054,40.58218571148419
-74.10810188879277,40.582061413778
-73.94663212417804,40.59990896396283
-73.94634712723077,40.5984059494219
-73.95622344737568,40.66748021448109
-73.95654060005906,40.66660244894010
-73.95687581263824,40.6604417024594
-73.9568004868668,40.6597292302125
-73.9553477290555,40.7200494141936
-73.95594271219458,40.719492903011
-73.95720935457186,40.663517396777785
-73.9571211396026,40.6627374717450
-73.96359953185393,40.71086440151596
-73.96365299743344,40.7107788596798
-73.91268857339588,40.560804026864616
-73.91276444342019,40.560237843078085
-73.91288124608572,40.55936627649954
-73.9129331235695,40.5589791434723
-73.91318686766515,40.55682885217965
-73.91319168384035,40.5564847104072
-73.95654060005906,40.666602448940104
-73.95685966362294,40.66572009925321
-73.95614239334238,40.694579018572625
-73.95582662835704,40.6929923828826
-73.957167301054,40.69970786791904
-73.95701993189473,40.6989739138472
-73.94911970212809,40.613053217165174
-73.94909482173738,40.6129221174283
-73.95380893530704,40.68284800777073
-73.95366256227194,40.682114903613
-73.96337906624005,40.71121349726224
-73.96342117731267,40.7111472590782
-73.96043674836805,40.715306091548925
-73.96088070466435,40.7148921433327
-73.96432838621575,40.708014730025305
-73.96437817121414,40.70775581088987
-73.96442311895227,40.70753372407611
-73.95395453099545,40.68358077882097
-73.95380893530704,40.6828480077707
-73.9437556032055,40.5847078609082
-73.94356595230245,40.5837171019303
-73.94794840921226,40.606875295226274
-73.94751155678091,40.6045510659210
-73.9548285265226,40.68797694717099
-73.95468418916566,40.6872448539348
-73.95672522069441,40.65901756871532
-73.95664922366119,40.65830579006700
-73.9484135475806,40.60933301090737
-73.94794840921226,40.60687529522627
-73.96128719656062,40.71450229696462
-73.96167992316856,40.7139008424415
-73.94915087981462,40.61321744099057
-73.94911970212809,40.61305321716517
-73.96484837814721,40.70745361041968
-73.96475672822439,40.70734126117459
-73.96475663384417,40.70734114421179
-73.96475652713127,40.70734103595661
-73.9646969055669,40.70728287204694
-73.9646490277888,40.70723616570836
-73.96452740752856,40.707140629135615
-73.96452728935915,40.70714053913715
-73.96452715885704,40.70714045784629
-73.96439361674287,40.7070558316795
-73.96353040091998,40.710967206714365
-73.96359953185393,40.7108644015159
-73.960591583225,40.70365715174928
-73.960341178323,40.7034370616780
-73.95206901809603,40.62864578101473
-73.95161741446712,40.6262538115200
-73.95616409698518,40.65377651880536
-73.95610825604494,40.65324474974612
-73.95603783174761,40.6527012207712
-73.95475342643456,40.72060081614561
-73.9553477290555,40.720049414193
-73.95526567395413,40.69017513613518
-73.95512181187314,40.68944371914065
-73.96309795270945,40.70589986913529
-73.9624852650321,40.7053516739101
-73.95439296867416,40.68577972001361
-73.95424647696234,40.6850462472566
-73.95297381333762,40.633427931790735
-73.95272968415593,40.63214690586493
-73.95745736438904,40.700822602682244
-73.95735035850657,40.70044320550214
-73.95722517471695,40.6999993495239
-73.95664922366119,40.658305790067004
-73.95655768697944,40.6574536235701
-74.09450212256797,40.57479278926725
-74.09376143351292,40.5743961656643
-73.9571211396026,40.66273747174507
-73.95704343513337,40.6619651507429
-73.91299846156222,40.55848303037316
-73.91306425648585,40.55796975630577
-73.91312062911004,40.5575299789500
-73.94622941179455,40.597788991581766
-73.94577449198366,40.595397628851
-73.95497568111821,40.68871119365372
-73.9548285265226,40.6879769471709
-74.09523058549993,40.57518973384893
-74.09450212256797,40.5747927892672
-73.95933255061634,40.70252799431594
-73.95868891670843,40.7019527882639
-73.96088070466435,40.71489214333272
-73.96128719656062,40.7145022969646
-73.94634712723077,40.59840594942194
-73.94622941179455,40.59778899158176
-73.96255126312279,40.71252628343365
-73.96294143343573,40.7119047875644
-73.95653563480992,40.71894115223553
-73.95713104555094,40.7183877057660
-73.95891390533262,40.71672791420323
-73.95951067446832,40.7161725920256
-73.96383936454109,40.710477718017415
-73.96387475130294,40.71029748277574
-74.09847448316516,40.57690619083028
-74.0965972157328,40.5759279593810
-73.95559247946608,40.66922920618766
-73.95590682860535,40.66835976243143
-73.95534460432658,40.66991692448716
-73.95559247946608,40.6692292061876
-73.95307012816906,40.67625192687846
-73.95336353571741,40.6753856339334
-73.95685966362294,40.665720099253214
-73.95708226018873,40.665095672399715
-73.95708226591879,40.66509565698928
-73.9573021859765,40.66447873191105
-73.95729172669553,40.6643026323170
-73.95412641170893,40.639161299282655
-73.9540435859016,40.63887754868762
-73.95116434046027,40.62386416196106
-73.95070946710335,40.62147438308140
-73.95579083084574,40.64952298932425
-73.95576232853155,40.6486432894844
-73.95701993189473,40.69897391384723
-73.95658117239427,40.6967845401698
-73.95988917243274,40.703032313989986
-73.95933255061634,40.7025279943159
-73.96167992316856,40.71390084244158
-73.96208069520155,40.7132691946255
-73.95410042574007,40.68431310763344
-73.95395453099545,40.6835807788209
-73.95468418916566,40.68724485393482
-73.95453798673464,40.6865111749022
-74.10639872990554,40.58115977744535
-74.10513489510387,40.58047875768491
-74.10513489510387,40.580478757684915
-74.10379637069438,40.5797669843242
-73.95772544059622,40.71783430087182
-73.95831926990648,40.7172804068386
-73.91262133549615,40.561322705518315
-73.91262683756543,40.5612802601612
-73.95582662835704,40.69299238288261
-73.95541058015664,40.6909082913835
-73.94386629112111,40.58529836155974
-73.94382221967912,40.5850613313073
-74.10379637069438,40.57976698432429
-74.10167004284062,40.57862378783557
-73.96347700004699,40.71105945378077
-73.96353040091998,40.71096720671436
-73.95337017508862,40.68064050844433
-73.95328187440032,40.68020003097293
-73.95161741446712,40.62625381152005
-73.95116434046027,40.6238641619610
-73.95272968415593,40.632146905864936
-73.9523316676046,40.6300580762149
-73.95603783174761,40.65270122077123
-73.95601055746974,40.65231427240945
-73.95368742667057,40.67450136848584
-73.95399956639864,40.6736325866243
-73.9540435859016,40.638877548687624
-73.95394172535929,40.63849472443927
